,Spoint,date
436,991628,1505858400
437,999638,1505880000
438,993735,1505905200
439,999996,1505934000
440,1017601,1505966400
441,1009747,1505998800
442,1018595,1506020400
443,1030539,1506042000
444,1032639,1506063600
445,1018211,1506088800
446,1026641,1506110400
447,1032401,1506132000
448,1025695,1506157200
449,1012391,1506182400
450,1014333,1506200400
451,1015176,1506225600
452,1004627,1506250800
453,992804,1506268800
454,998648,1506290400
455,1002470,1506312000
456,993805,1506333600
457,983745,1506355200
458,998165,1506376800
459,1006449,1506398400
460,993318,1506423600
461,989756,1506445200
462,1004574,1506466800
463,1012554,1506488400
464,999131,1506513600
465,185022,1506535200
466,206944,1506542400
467,245094,1506549600
468,264232,1506556800
469,293881,1506560400
470,337729,1506567600
471,371153,1506582000
472,379119,1506589200
473,387568,1506592800
474,392817,1506596400
475,399668,1506603600
476,405924,1506607200
477,421233,1506614400
478,432306,1506618000
479,454979,1506625200
480,107878,1506628800
481,135580,1506636000
482,154658,1506639600
483,184955,1506646800
484,199097,1506650400
485,226750,1506657600
486,239763,1506661200
487,258230,1506668400
488,271045,1506679200
489,273287,1506682800
490,278578,1506690000
491,283057,1506693600
492,298340,1506700800
493,309163,1506704400
494,332926,1506711600
495,366827,1506718800
496,376942,1506726000
497,394240,1506733200
498,401230,1506736800
499,415470,1506740400
500,421465,1506747600
501,431311,1506754800
502,437757,1506765600
503,438651,1506769200
504,441127,1506776400
505,443219,1506780000
506,452229,1506787200
507,459030,1506790800
508,474564,1506798000
509,482631,1506801600
510,499187,1506808800
511,506964,1506812400
512,521240,1506816000
513,527616,1506823200
514,118968,1506830400
515,133992,1506834000
516,154848,1506841200
517,172401,1506848400
518,183512,1506859200
519,189233,1506866400
520,204366,1506870000
521,216956,1506880800
522,239988,1506884400
523,252845,1506888000
524,278467,1506895200
525,291668,1506898800
526,316162,1506906000
527,328702,1506913200
528,353913,1506916800
529,365668,1506920400
530,382470,1506927600
531,394023,1506938400
532,396665,1506942000
533,400493,1506949200
534,403918,1506956400
535,415938,1506960000
536,425278,1506967200
537,446133,1506970800
538,456815,1506974400
539,478306,1506981600
540,487719,1506985200
541,505131,1506992400
542,512756,1506999600
543,529791,1507003200
544,537079,1507006800
545,546906,1507014000
546,551476,1507021200
547,550825,1507028400
548,552103,1507035600
549,553046,1507042800
550,561430,1507046400
551,567383,1507050000
552,582533,1507057200
553,591671,1507060800
554,608604,1507068000
555,615412,1507071600
556,628459,1507078800
557,633303,1507082400
558,646719,1507089600
559,652002,1507093200
560,661575,1507111200
561,661345,1507122000
562,669772,1507136400
563,689465,1507143600
564,709887,1507154400
565,728282,1507165200
566,744810,1507176000
567,755820,1507186800
568,755570,1507201200
569,753481,1507212000
570,760090,1507222800
571,772131,1507233600
572,138944,1507244400
573,170122,1507251600
574,186372,1507255200
575,214978,1507258800
576,230008,1507266000
577,249067,1507273200
578,265228,1507284000
579,270310,1507287600
580,277700,1507294800
581,283915,1507298400
582,300256,1507305600
583,312247,1507312800
584,336475,1507316400
585,371182,1507323600
586,382346,1507330800
587,399627,1507338000
588,407317,1507341600
589,421032,1507348800
590,427509,1507356000
591,437068,1507359600
592,442970,1507370400
593,443646,1507374000
594,445552,1507381200
595,447025,1507384800
596,454892,1507392000
597,460419,1507395600
598,474091,1507402800
599,480907,1507406400
600,495248,1507413600
601,501932,1507417200
602,514761,1507424400
603,520491,1507428000
604,532287,1507435200
605,537894,1507438800
606,546554,1507446000
607,552578,1507456800
608,553509,1507464000
609,555398,1507467600
610,556572,1507474800
611,562266,1507478400
612,566302,1507482000
613,577515,1507489200
614,582517,1507492800
615,594684,1507500000
616,599887,1507507200
617,611807,1507510800
618,130498,1507521600
619,148300,1507525200
620,171615,1507532400
621,179814,1507539600
622,188564,1507543200
623,200320,1507550400
624,206348,1507557600
625,224268,1507564800
626,238250,1507568400
627,267024,1507575600
628,282320,1507579200
629,310737,1507586400
630,324199,1507590000
631,346696,1507593600
632,357717,1507600800
633,379704,1507608000
634,390130,1507611600
635,404718,1507618800
636,414100,1507629600
637,416088,1507636800
638,420047,1507640400
639,423597,1507647600
640,435503,1507651200
641,444788,1507658400
642,113387,1507662000
643,133568,1507665600
644,168764,1507672800
645,185249,1507676400
646,78152,1507683600
647,101967,1507690800
648,110977,1507701600
649,125359,1507705200
650,138328,1507712400
651,140493,1507719600
652,146332,1507726800
653,151113,1507734000
654,169708,1507737600
655,183411,1507741200
656,212907,1507748400
657,227721,1507752000
658,256580,1507759200
659,269570,1507762800
660,291921,1507770000
661,302077,1507777200
662,323368,1507780800
663,331893,1507784400
664,344084,1507791600
665,346215,1507802400
666,343428,1507806000
667,342923,1507813200
668,341944,1507816800
669,349724,1507824000
670,354391,1507831200
671,371247,1507834800
672,377065,1507842000
673,393763,1507845600
674,399428,1507849200
675,412775,1507856400
676,416761,1507860000
677,429956,1507870800
678,433797,1507874400
679,440907,1507878000
680,440165,1507885200
681,441007,1507888800
682,439449,1507896000
683,440328,1507903200
684,441008,1507906800
685,450135,1507910400
686,456573,1507914000
687,473640,1507917600
688,481061,1507924800
689,498353,1507932000
690,524445,1507946400
691,539944,1507957200
692,548341,1507975200
693,546440,1507986000
694,549028,1507996800
695,108467,1508007600
696,125259,1508014800
697,155080,1508018400
698,170051,1508025600
699,194937,1508029200
700,207233,1508032800
701,229506,1508040000
702,240526,1508047200
703,256130,1508050800
704,267617,1508061600
705,269763,1508065200
706,273464,1508072400
707,286010,1508079600
708,293478,1508086800
709,311039,1508094000
710,319753,1508097600
711,339314,1508101200
712,348276,1508108400
713,366942,1508115600
714,375232,1508119200
715,395015,1508122800
716,403056,1508130000
717,414561,1508137200
718,419710,1508148000
719,419146,1508155200
720,420810,1508158800
721,421991,1508162400
722,431878,1508169600
723,439250,1508173200
724,458115,1508180400
725,467412,1508184000
726,486701,1508191200
727,495920,1508194800
728,512031,1508202000
729,519488,1508205600
730,535857,1508212800
731,542308,1508216400
732,552429,1508223600
733,559460,1508230800
734,561104,1508241600
